open,high,low,close,volume,trade_count,vwap,return,lagged_return
253.2,254.29,252.724,253.82,5031362,26727,253.482972,0.17804154302669684,0.5569922418937834
253.17,253.9311,252.45,253.62,2357613,18067,253.31557,-0.011848341232223447,0.17804154302669684
254.0,255.67,253.85,255.61,2760594,18574,254.874393,0.3278429513765557,-0.011848341232223447
256.63,257.97,256.48,257.91,3678352,24740,257.434788,1.035433070866132,0.3278429513765557
260.27,260.7499,256.91,257.81,8105328,50069,258.817451,1.41838444453104,1.035433070866132
259.26,261.19,258.5425,261.08,6144372,41758,259.877292,-0.38805855457793026,1.41838444453104
261.23,261.32,259.38,260.16,4860173,32311,260.42566,0.7598549718429437,-0.38805855457793026
260.05,260.55,259.27,260.54,4057553,24192,259.95721,-0.4517092217586116,0.7598549718429437
259.7,262.01,259.63,261.98,3359873,27680,261.008784,-0.1345895020188559,-0.4517092217586116
261.83,262.29,261.275,261.87,3483296,23389,261.887455,0.8201771274547465,-0.1345895020188559
263.0,263.76,260.8701,262.57,7106406,44268,262.506423,0.4468548294695118,0.8201771274547465
263.58,264.3901,262.42,263.75,5918939,35404,263.398407,0.22053231939163087,0.4468548294695118
264.32,265.93,264.05,265.91,3861681,25452,264.843987,0.28074967751725577,0.22053231939163087
265.56,265.9,264.12,264.16,4605550,31710,264.956737,0.4691283292978188,0.28074967751725577
261.48,262.44,260.09,260.62,9409619,61994,261.418083,-1.5363759602349703,0.4691283292978188
263.0,263.16,260.29,261.44,5369895,37883,261.734059,0.5813064096680254,-1.5363759602349703
259.77,262.9,259.77,261.62,5182031,44874,261.487268,-1.2281368821292826,0.5813064096680254
259.61,259.85,254.73,254.93,9486622,74007,257.367164,-0.06159294760749168,-1.2281368821292826
251.93,255.02,239.06,243.27,19886012,133304,249.216948,-2.958283579214982,-0.06159294760749168
237.9,249.33,237.54,248.96,20493183,125198,243.88101,-5.56900726392252,-2.958283579214982
248.5,252.79,247.57,248.76,12682027,69379,250.001326,4.455653635981505,-5.56900726392252
248.96,249.08,238.5,238.67,15829140,104644,245.043199,0.18511066398390064,4.455653635981505
241.41,244.03,233.76,242.03,19858511,123394,239.029035,-3.032615681233941,0.18511066398390064
244.15,247.85,243.0646,246.17,10470579,65903,244.883869,1.1349985501843296,-3.032615681233941
245.04,247.25,244.33,246.57,6234059,32990,245.8478,0.36453000204792474,1.1349985501843296
245.22,249.49,245.04,249.3,5763970,33386,247.386042,0.07345739471107393,0.36453000204792474
251.7,252.5,248.49,252.5,6111474,40754,251.072721,2.6425250795204303,0.07345739471107393
251.43,254.12,251.2,251.96,6399108,42381,252.56991,-0.10727056019069758,2.6425250795204303
250.44,251.5863,248.59,249.35,8686351,40277,250.809864,-0.39374776279680335,-0.10727056019069758
249.6,252.51,247.71,247.72,5894792,38568,250.268659,-0.33540967896502627,-0.39374776279680335
248.57,251.36,248.5328,249.49,6342316,39648,249.756214,-0.4126602564102577,-0.33540967896502627
250.87,252.95,250.05,252.91,5118986,32451,251.5525,0.9252926740958234,-0.4126602564102577
254.43,257.18,253.96,256.92,6121073,34770,255.506511,1.4190616654043975,0.9252926740958234
257.1,257.86,253.92,253.96,7219248,41410,256.392392,1.049404551350075,1.4190616654043975
255.18,255.77,250.2,250.2,5316152,34213,253.261179,-0.7467911318553178,1.049404551350075
250.21,251.87,244.37,245.98,8141862,50469,247.982616,-1.947644799749193,-0.7467911318553178
243.5,245.92,242.16,245.35,6396085,43303,243.858912,-2.6817473322409247,-1.947644799749193
243.84,249.63,243.8,248.84,4891001,31876,247.056943,0.13963039014373013,-2.6817473322409247
250.18,250.18,247.05,248.84,4408519,26980,248.496332,2.6000656167979086,0.13963039014373013
245.81,248.58,245.4,248.11,5362820,31518,247.071575,-1.7467423455112319,2.6000656167979086
249.13,249.705,247.22,249.14,5846643,28166,248.433755,1.3506366705992479,-1.7467423455112319
250.85,253.56,250.34,253.56,3904035,25179,252.159672,0.6904026010516651,1.3506366705992479
254.07,254.72,251.7002,251.96,5512791,24225,253.128173,1.2836356388279846,0.6904026010516651
253.1,253.97,249.65,250.22,6100856,35852,251.980757,-0.3817845475656334,1.2836356388279846
251.41,251.62,246.92,247.88,6222815,34149,248.478557,-0.6677202686685146,-0.3817845475656334
248.84,250.8,247.8,249.0,5069571,27034,249.209703,-1.022234596873628,-0.6677202686685146
248.57,250.129,248.34,249.1,3434263,18909,249.437107,-0.10850345603601319,-1.022234596873628
248.18,248.38,244.32,245.91,5739545,39571,246.171527,-0.15689745343363537,-0.10850345603601319
246.49,247.85,246.32,247.1,3258396,20381,247.176368,-0.6809573696510585,-0.15689745343363537
247.16,249.65,246.32,246.62,4341360,28011,247.794059,0.271816300864125,-0.6809573696510585
244.02,245.03,239.17,239.36,7449708,51297,242.180491,-1.2704321087554593,0.271816300864125
240.0,240.9,234.85,235.13,7598675,50256,238.445258,-1.6474059503319483,-1.2704321087554593
239.09,242.15,237.2,241.82,6589730,43447,239.694511,-0.37916666666666377,-1.6474059503319483
243.07,244.2599,236.85,238.29,6513253,40196,241.032405,1.6646451127190653,-0.37916666666666377
239.04,240.72,237.05,238.28,7983366,40732,238.657267,-1.6579586127453028,1.6646451127190653
239.57,242.94,239.06,241.4,6640169,33716,240.600966,0.22172021419009091,-1.6579586127453028
240.33,241.03,233.2,236.15,9216154,50736,236.692473,0.317235046124309,0.22172021419009091
237.38,240.25,236.4,240.15,9890346,36182,237.575667,-1.227478883202271,0.317235046124309
235.0,242.9,234.94,242.46,6437533,34730,238.912218,-1.002611845985335,-1.227478883202271
243.8,246.09,243.381,244.91,4786366,27021,244.502815,3.7446808510638308,-1.002611845985335
242.3,244.2525,237.24,239.13,6985955,39372,240.261349,-0.6152584085315826,3.7446808510638308
241.13,243.64,239.43,239.73,5050065,26293,241.850086,-0.4828724721419819,-0.6152584085315826
243.35,245.0,242.2,244.01,5983622,31819,243.764924,0.9206652013436623,-0.4828724721419819
242.13,243.58,241.393,241.88,4733059,25049,242.395823,-0.5013355249640417,0.9206652013436623
243.66,245.82,243.44,244.81,4742447,24652,244.689434,0.6318919588650829,-0.5013355249640417
246.42,246.46,242.33,243.58,5222490,26009,244.138546,1.1327259295739855,0.6318919588650829
245.12,246.67,244.72,245.62,4269758,21776,245.616825,-0.5275545816086247,1.1327259295739855
248.15,248.48,247.27,247.8,3821946,23456,247.965885,1.236129242819839,-0.5275545816086247
247.88,248.2214,247.08,247.38,3646343,16552,247.734652,-0.10880515817046632,1.236129242819839
246.82,247.58,245.49,246.57,3721807,19387,246.486472,-0.4276262707761824,-0.10880515817046632
246.37,246.66,243.59,244.48,3396521,18642,244.639226,-0.1823190989384882,-0.4276262707761824
244.97,245.18,243.14,244.35,2490952,14178,244.298177,-0.5682510045865952,-0.1823190989384882
245.39,245.5613,238.12,240.09,7088925,41970,241.431225,0.17144956525287913,-0.5682510045865952
240.29,241.33,238.09,240.7,5269188,30806,239.675208,-2.0783243000937257,0.17144956525287913
241.45,243.88,241.12,243.12,3845767,21858,242.707776,0.48275001040409826,-2.0783243000937257
242.97,243.44,241.77,242.95,3209793,18272,242.803812,0.6295299233795904,0.48275001040409826
244.1,244.84,241.51,241.54,3475655,19276,243.050115,0.4650779931678839,0.6295299233795904
240.69,240.89,237.91,240.76,4396633,24714,239.697146,-1.3969684555510065,0.4650779931678839
240.61,241.7,238.72,239.11,2729445,15777,240.118892,-0.033237774730976444,-1.3969684555510065
237.97,239.83,235.12,239.1,6177595,34326,237.597337,-1.0972112547275703,-0.033237774730976444
238.18,243.22,237.68,242.52,3600909,21365,241.495929,0.0882464176156672,-1.0972112547275703
243.5,244.67,242.49,243.42,2998096,17555,243.680048,2.233604836678138,0.0882464176156672
243.17,243.98,241.84,243.42,2927215,16550,243.012443,-0.13552361396304002,2.233604836678138
244.23,245.85,243.21,245.4,3670622,16680,244.794819,0.43590903483159416,-0.13552361396304002
246.0,248.11,245.965,247.46,3877803,18150,247.189336,0.7247266920525686,0.43590903483159416
247.7,248.94,247.38,248.54,3293455,17823,248.271421,0.6910569105690989,0.7247266920525686
249.41,250.2,248.85,249.27,4286310,25514,249.631806,0.6903512313282123,0.6910569105690989
248.0,248.18,246.49,247.31,4755965,24591,247.200647,-0.5653341886852958,0.6903512313282123
247.18,248.28,246.971,247.97,2034527,11520,247.712146,-0.3306451612903216,-0.5653341886852958
247.8,248.8926,246.88,247.74,2060226,11447,247.838867,0.2508293551258145,-0.3306451612903216
246.97,247.53,246.42,247.0,2444831,11433,247.048436,-0.33494753833737123,0.2508293551258145
249.22,250.67,249.21,249.94,4060299,19620,249.902168,0.9110418269425491,-0.33494753833737123
250.4,250.43,247.92,248.18,2330251,12961,249.19548,0.4734772490169403,0.9110418269425491
246.77,248.7,246.4675,248.63,3489376,18777,247.366382,-1.4496805111821054,0.4734772490169403
248.1,248.43,245.85,247.91,3448098,17384,247.39551,0.5389634072212823,-1.4496805111821054
247.5,248.1,246.71,247.37,4206996,22202,247.396164,-0.241837968561065,0.5389634072212823
245.38,246.21,242.31,243.45,6439664,35615,243.910598,-0.8565656565656554,-0.241837968561065
245.17,247.16,244.58,246.7,4185861,21665,246.183854,-0.08558154698834475,-0.8565656565656554
246.0,246.02,243.51,244.18,5357794,25542,244.776291,0.3385406044785322,-0.08558154698834475
246.14,246.83,245.65,246.36,3565273,18404,246.258768,0.056910569105683706,0.3385406044785322
247.72,248.67,247.54,248.2,3062549,15960,248.222929,0.6419111074998041,0.056910569105683706
248.11,248.4765,247.16,248.15,2816404,13848,247.930805,0.15743581462943634,0.6419111074998041
249.21,251.53,248.55,251.52,4102505,17575,249.957063,0.4433517391479569,0.15743581462943634
252.07,253.37,251.74,252.53,4287070,22528,252.483092,1.1476264997391628,0.4433517391479569
251.96,253.41,251.767,253.27,4450986,18934,252.668941,-0.04363867179750791,1.1476264997391628
253.62,254.159,253.02,253.39,4221206,23893,253.640013,0.6588347356723201,-0.04363867179750791
253.74,253.77,252.56,253.3,6531009,16698,253.280129,0.047314880529936154,0.6588347356723201
253.42,253.7516,252.03,252.18,3819019,14996,253.126789,-0.1261133443682616,0.047314880529936154
253.16,253.515,251.54,251.99,5007000,19085,252.290453,-0.10259648015152889,-0.1261133443682616
250.22,251.195,248.77,250.74,6341012,31403,250.323268,-1.161320903776264,-0.10259648015152889
248.78,249.9,248.14,249.73,4075518,20212,249.376322,-0.5754935656622218,-1.161320903776264
246.61,247.23,245.53,246.88,5524070,31677,246.670028,-0.8722566122678632,-0.5754935656622218
247.95,247.98,246.12,246.46,4711680,28918,246.740478,0.5433680710433375,-0.8722566122678632
245.81,245.94,243.93,244.5,4676606,27554,244.82987,-0.8630772333131587,0.5433680710433375
245.92,246.51,245.44,245.69,3653100,20227,246.031483,0.04475001017045788,-0.8630772333131587
244.18,244.4,240.7,242.31,9535988,49149,242.333559,-0.7075471698113178,0.04475001017045788
242.92,243.69,242.272,242.67,3833729,23266,243.00819,-0.5160127774592627,-0.7075471698113178
243.28,245.58,241.01,241.12,6149330,35839,243.174142,0.14819693726331185,-0.5160127774592627
240.47,242.96,239.83,242.08,5523974,33244,241.253194,-1.155047681683663,0.14819693726331185
243.48,244.96,242.59,242.73,3966158,23031,243.914117,1.25171539069322,-1.155047681683663
240.9,243.04,240.62,242.73,5700760,30759,241.600876,-1.0596352883193605,1.25171539069322
244.06,244.3,241.35,241.66,3144026,19749,242.948471,1.3117476131174755,-1.0596352883193605
243.13,243.67,241.69,243.55,3294121,19523,243.007205,-0.38105383921986924,1.3117476131174755
243.34,245.2,242.81,244.6,3546396,20381,244.379416,0.08637354501708217,-0.38105383921986924
245.78,248.0,245.76,247.84,3679327,22765,247.222106,1.0027122544587819,0.08637354501708217
248.52,249.48,248.4483,249.23,3474718,21916,249.053453,1.1148181300350002,1.0027122544587819
247.27,248.16,246.64,247.08,4409825,23793,247.449689,-0.5029776275551234,1.1148181300350002
249.04,249.44,248.17,249.3,3175377,20701,248.965602,0.7158167185667308,-0.5029776275551234
249.24,250.46,248.93,250.2,3018231,18958,249.999051,0.08030838419532671,0.7158167185667308
250.35,250.75,249.83,250.67,1881422,12821,250.356667,0.44535387578237273,0.08030838419532671
250.55,251.57,249.9,251.28,2960092,18474,250.904483,0.07988815658079851,0.44535387578237273
251.39,252.165,251.02,252.03,2119574,13224,251.785816,0.33526242267012396,0.07988815658079851
251.21,251.62,250.61,250.79,2537412,16015,251.058053,-0.07160189347228396,0.33526242267012396
249.82,251.04,249.68,250.44,2687910,15639,250.410133,-0.5533219218980201,-0.07160189347228396
250.21,250.6,249.62,250.26,1792009,9802,250.230099,0.1561124009286763,-0.5533219218980201
251.26,252.66,251.06,252.21,5685281,25079,251.962185,0.41964749610325924,0.1561124009286763
251.57,254.16,250.93,254.02,4699151,25306,252.472247,0.12337817400303042,0.41964749610325924
254.49,255.68,254.45,255.12,4175002,24499,255.194411,1.1607107365743108,0.12337817400303042
255.11,255.6,253.48,254.26,5853325,35016,254.650529,0.2436245039097784,1.1607107365743108
254.53,254.79,252.67,252.87,4484389,23125,253.667371,-0.22735290658931762,0.2436245039097784
253.69,254.68,253.6,254.17,3743090,19877,254.093425,-0.3300200369308115,-0.22735290658931762
253.9,254.64,252.561,253.11,3159023,16092,253.543567,0.08277819385864582,-0.3300200369308115
251.45,253.41,251.03,253.1,4132560,17334,252.527703,-0.9649468294604224,0.08277819385864582
253.04,254.5,253.04,254.39,2469438,13628,253.906784,0.632332471664343,-0.9649468294604224
254.22,255.24,253.63,254.85,2305424,13464,254.584286,0.46632943408158045,0.632332471664343
255.98,256.76,255.65,256.12,2394564,14671,256.266957,0.6923137440012495,0.46632943408158045
255.97,256.121,255.38,255.62,1877503,10511,255.796495,-0.0039065551996175785,0.6923137440012495
255.74,256.23,255.0,255.16,1677288,9790,255.63091,-0.08985427979840699,-0.0039065551996175785
253.68,253.9,252.4,253.3,4797172,25210,253.181996,-0.8055055916164844,-0.08985427979840699
253.57,253.96,251.7,252.04,3691567,17975,252.63259,-0.04336171554715218,-0.8055055916164844
252.76,253.5532,252.2292,253.21,2815934,15591,253.057129,-0.3194384193713762,-0.04336171554715218
251.8,252.2,249.86,251.76,5803966,28357,251.015843,-0.3798069314764896,-0.3194384193713762
254.37,256.41,254.28,255.94,7919176,32393,255.374013,1.020651310563947,-0.3798069314764896
255.18,257.12,255.03,256.51,3902541,18676,256.047954,0.31843377756810565,1.020651310563947
257.11,257.72,256.97,257.43,2930743,16317,257.435139,0.7563288658985812,0.31843377756810565
257.93,258.7,257.76,258.07,3290897,18061,258.244389,0.3189296410096798,0.7563288658985812
258.0,258.2,257.05,257.18,3850556,16455,257.550646,0.02713914627998637,0.3189296410096798
256.8,257.56,255.98,256.49,2812271,16331,256.657817,-0.46511627906976605,0.02713914627998637
257.24,258.18,256.99,257.85,3631718,15662,257.716878,0.1713395638629267,-0.46511627906976605
259.25,260.645,259.25,260.58,4111589,19102,260.282774,0.7813714818846185,0.1713395638629267
261.3,261.32,260.35,260.64,2713964,16427,260.790553,0.7907425265188062,0.7813714818846185
260.8,261.767,260.44,261.33,2433856,16029,261.16577,-0.19135093761959432,0.7907425265188062
260.74,261.15,259.45,260.01,3865991,23690,260.335806,-0.023006134969327796,-0.19135093761959432
259.59,260.49,258.98,259.85,3081784,18584,259.616456,-0.4410523893533913,-0.023006134969327796
259.22,259.92,258.21,259.73,2945157,19377,259.135139,-0.14253245502521272,-0.4410523893533913
259.22,260.31,258.92,259.92,3282756,21962,259.631882,0.0,-0.14253245502521272
260.14,261.05,259.04,260.29,3878900,26204,260.091453,0.35491088650565494,0.0
259.33,260.34,258.46,259.54,3796404,23372,259.491635,-0.31137080033828424,0.35491088650565494
260.52,260.65,258.86,258.94,2247644,14875,259.669435,0.45887479273512,-0.31137080033828424
258.07,260.51,257.82,260.03,3072921,17959,259.458961,-0.940426838630426,0.45887479273512
260.15,261.77,259.58,260.25,4968655,23653,260.412866,0.8059828728639529,-0.940426838630426
261.42,262.2236,260.99,261.78,2470899,15182,261.595035,0.48817989621374736,0.8059828728639529
262.01,262.47,261.02,261.89,3097750,19481,261.746512,0.22569045979647928,0.48817989621374736
261.72,262.1899,260.64,260.98,2473548,14681,261.343978,-0.11068279836645711,0.22569045979647928
261.25,263.53,261.18,262.91,2998893,18031,262.412926,-0.17958123185084496,-0.11068279836645711
263.1,264.99,263.1,264.42,4001009,22012,264.330078,0.7081339712918799,-0.17958123185084496
266.0,267.31,265.99,267.04,5246864,29131,266.793432,1.1022424933485375,0.7081339712918799
267.61,267.61,266.59,267.12,3944460,25700,267.072961,0.605263157894731,1.1022424933485375
266.68,266.7,265.25,265.42,3778638,18508,266.067504,-0.347520645715782,0.605263157894731
266.03,266.12,264.53,264.73,1820390,12604,265.349109,-0.24373781310935705,-0.347520645715782
264.78,265.84,263.27,263.78,3365925,20229,264.835419,-0.46987181896778196,-0.24373781310935705
264.25,265.37,263.59,264.25,2440217,16327,264.504277,-0.2001661756930173,-0.46987181896778196
263.56,264.94,263.5,264.4,3288848,25368,264.315704,-0.26111636707663033,-0.2001661756930173
266.1,267.15,265.74,266.73,5831122,35858,266.492235,0.9637274244953753,-0.26111636707663033
266.11,268.02,266.05,267.57,4553359,30367,267.288857,0.0037579857196545774,0.9637274244953753
268.77,269.28,267.67,267.95,5843132,37888,268.44199,0.9995866371049544,0.0037579857196545774
267.69,267.71,264.58,266.25,8721054,59278,266.013499,-0.40183056144658114,0.9995866371049544
266.34,266.62,262.9,264.32,7477289,57881,264.368903,-0.5043146923680464,-0.40183056144658114
263.21,265.21,262.085,264.83,6236412,43015,263.787766,-1.1751896072689005,-0.5043146923680464
264.44,265.32,263.14,264.23,4559121,32374,264.384194,0.4673074731203375,-1.1751896072689005
264.04,264.12,255.8,256.06,12291998,86950,259.819752,-0.15126304643774402,0.4673074731203375
254.85,256.73,248.86,250.27,15280205,127596,253.662501,-3.480533252537499,-0.15126304643774402
254.54,254.609,249.93,253.3,8634402,57760,252.318277,-0.12164018049832803,-3.480533252537499
252.87,254.74,252.34,252.34,5500898,44701,253.501881,-0.6560854875461541,-0.12164018049832803
254.62,258.11,253.98,257.92,7099844,48331,255.479501,0.6920552062324559,-0.6560854875461541
256.92,258.02,254.67,256.97,6822354,51006,256.578092,0.9033068886968865,0.6920552062324559
256.11,256.86,252.32,253.68,8694626,65822,254.131579,-0.3152732368052358,0.9033068886968865
254.25,255.98,253.34,254.32,6618342,39184,254.594707,-0.7262504392643865,-0.3152732368052358
255.07,255.44,252.2,253.04,4662628,33604,253.501052,0.322517207472961,-0.7262504392643865
249.04,252.93,247.52,251.67,7360465,54056,249.695091,-2.364056925549851,0.322517207472961
252.4,252.89,245.18,245.64,7625821,48044,249.014603,1.3491808544812134,-2.364056925549851
247.15,250.93,246.25,249.77,5920220,35206,248.425122,-2.080031695721074,1.3491808544812134
247.43,249.04,244.31,246.53,5883224,34552,246.810522,0.11329152336638781,-2.080031695721074
248.76,250.24,241.05,244.47,6849307,34443,245.624733,0.5375257648627896,0.11329152336638781
244.44,248.94,244.0882,248.7,6151192,34483,246.572062,-1.736613603473225,0.5375257648627896
250.94,253.2198,250.39,251.19,5377431,24790,250.954835,2.659139257077392,-1.736613603473225
252.17,253.83,250.91,253.73,3267889,19428,252.784594,0.49015700964374354,2.659139257077392
255.38,255.6,250.58,252.46,6413404,35101,252.820757,1.2729507871673817,0.49015700964374354
252.84,254.93,252.5,254.48,2833680,17673,253.965636,-0.9945962878847192,1.2729507871673817
254.58,256.38,254.33,256.23,2193348,15811,255.492688,0.6881822496440426,-0.9945962878847192
258.46,261.86,257.5,261.78,4462341,25195,259.841741,1.5240788750098044,0.6881822496440426
261.57,262.97,260.971,262.1,4025199,22733,261.980326,1.2032809719105586,1.5240788750098044
261.12,261.45,259.04,260.09,4386536,26047,260.274483,-0.17203807776120517,1.2032809719105586
259.7,259.92,253.68,254.22,10153042,71585,255.869116,-0.5438112745098089,-0.17203807776120517
253.94,255.37,252.23,253.06,3937868,26813,253.763013,-2.2179437812860914,-0.5438112745098089
255.02,255.2901,249.67,250.91,5610292,35691,251.718023,0.42529731432623397,-2.2179437812860914
250.3,254.0,248.3507,253.22,5667050,44750,251.568717,-1.8508352286095153,0.42529731432623397
251.72,254.96,251.34,254.05,4529479,33978,253.498623,0.5673192169396657,-1.8508352286095153
253.6,253.78,248.841,249.86,4249638,29374,250.48661,0.7468615922453514,0.5673192169396657
246.42,246.9312,243.53,244.5,7341082,51839,245.217246,-2.8312302839116787,0.7468615922453514
245.84,246.6255,244.58,244.65,4257615,25650,245.750194,-0.235370505640764,-2.8312302839116787
243.25,244.03,242.71,242.81,1928034,12888,243.346359,-1.0535307517084314,-0.235370505640764
244.88,246.73,244.68,246.39,3435474,22493,245.846658,0.6700924974306188,-1.0535307517084314
245.18,247.53,244.14,247.5,2932026,20657,246.06777,0.12250898399215338,0.6700924974306188
249.13,253.84,248.586,253.84,5135624,35551,251.718675,1.6110612611142772,0.12250898399215338
253.6,254.9732,252.22,253.59,3471360,25870,253.443789,1.7942439690121548,1.6110612611142772
253.1,255.84,252.83,255.51,2991751,21816,254.387093,-0.19716088328075587,1.7942439690121548
260.3,260.3,257.02,258.73,9544218,52209,258.520634,2.8447254049782655,-0.19716088328075587
257.64,258.04,250.38,250.73,5376856,40940,252.996976,-1.0218978102189857,2.8447254049782655
246.36,249.87,242.82,249.72,8232779,61922,246.180542,-4.3782021425244455,-1.0218978102189857
249.65,251.4081,243.29,244.31,5963753,49013,246.24381,1.3354440655950706,-4.3782021425244455
243.94,245.49,239.25,244.71,6020995,50948,242.433179,-2.2872020829160844,1.3354440655950706
248.4,248.5,242.66,244.23,5646473,38081,245.295103,1.828318438960408,-2.2872020829160844
247.46,248.76,245.65,245.88,3753799,24110,246.922059,-0.37842190016103006,1.828318438960408
246.42,247.86,245.17,246.27,4455333,30227,246.254431,-0.420269942617002,-0.37842190016103006
244.06,244.83,240.82,241.42,6591173,48670,242.548274,-0.9577144712279773,-0.420269942617002
240.0,241.4,235.05,236.43,7036736,52950,238.245009,-1.6635253626157476,-0.9577144712279773
238.44,239.81,235.67,237.36,5349647,42554,238.032034,-0.6500000000000061,-1.6635253626157476
237.55,241.2,232.07,233.42,9545684,73261,236.428138,-0.3732595202147193,-0.6500000000000061
232.52,233.37,226.95,228.89,11912882,104627,230.338653,-2.1174489581140765,-0.3732595202147193
228.84,232.47,223.85,224.09,10242652,73452,227.713483,-1.5826595561672097,-2.1174489581140765
222.38,223.31,217.88,218.1,7042909,45667,220.893878,-2.822933053661947,-1.5826595561672097
219.18,228.74,216.97,228.71,9788790,73082,222.116623,-1.4389783253889732,-2.822933053661947
225.54,231.37,222.5304,231.26,7954856,62578,225.921793,2.9017246099096505,-1.4389783253889732
232.64,233.81,229.67,230.48,7267146,46986,231.48892,3.148000354704261,2.9017246099096505
232.33,233.26,231.05,233.2,5079611,32239,232.25272,-0.13325309491057924,3.148000354704261
229.27,234.0,229.14,233.36,5319545,38692,232.076698,-1.3170920673180375,-0.13325309491057924
231.25,231.42,226.3604,226.72,7350173,53469,228.706137,0.8636105901338897,-1.3170920673180375
230.0,235.18,229.73,234.28,7343729,46788,233.27163,-0.540540540540535,0.8636105901338897
234.84,236.88,232.951,235.36,5101819,30568,235.251138,2.1043478260869497,-0.540540540540535
237.99,238.66,235.79,237.92,4845828,28926,237.447006,1.3413387838528301,2.1043478260869497
238.93,239.8762,237.78,238.92,4872006,33017,238.974463,0.39497457876380704,1.3413387838528301
237.73,240.16,237.04,240.0,3052280,21780,238.884379,-0.5022391495417167,0.39497457876380704
238.87,239.94,237.96,239.88,2047255,14568,239.116409,0.4795356076221058,-0.5022391495417167
